21-Nov-12	84.828982
22-Nov-12	85.176069
23-Nov-12	85.724668
24-Nov-12	86.022067
26-Nov-12	86.216187
27-Nov-12	85.798464
28-Nov-12	86.024406
29-Nov-12	85.699557
30-Nov-12	85.582918
1-Dec-12	86.039384
2-Dec-12	86.015506
3-Dec-12	86.112792
4-Dec-12	85.781476
5-Dec-12	85.794079
6-Dec-12	86.103125
7-Dec-12	86.363112
8-Dec-12	86.398456
9-Dec-12	86.510325
10-Dec-12	86.510325
11-Dec-12	86.437655
12-Dec-12	86.701839
13-Dec-12	87.614519
14-Dec-12	87.981972
15-Dec-12	88.116624
16-Dec-12	88.222246
17-Dec-12	88.170862
18-Dec-12	88.321441
19-Dec-12	88.472008
20-Dec-12	88.504571
21-Dec-12	88.365174
22-Dec-12	87.639607
24-Dec-12	87.63388
25-Dec-12	87.95077
26-Dec-12	87.934984
27-Dec-12	88.626639
28-Dec-12	89.138115
29-Dec-12	89.396315
31-Dec-12	89.149356
1-Jan-13	89.948156
2-Jan-13	90.155925
3-Jan-13	91.399446
4-Jan-13	91.419799
5-Jan-13	92.158462
6-Jan-13	92.393241
7-Jan-13	92.402443
8-Jan-13	91.927217
9-Jan-13	91.384319
10-Jan-13	92.450072
11-Jan-13	93.232749
12-Jan-13	94.04354
13-Jan-13	93.945555
14-Jan-13	93.945555
15-Jan-13	94.333675
16-Jan-13	93.674416
17-Jan-13	93.570241
18-Jan-13	94.232198
19-Jan-13	94.323476
20-Jan-13	94.69293
21-Jan-13	94.713946
22-Jan-13	94.384196
23-Jan-13	93.485122
24-Jan-13	93.3225
25-Jan-13	94.210232
26-Jan-13	94.853251
27-Jan-13	94.728064
28-Jan-13	94.684515
29-Jan-13	94.373771
30-Jan-13	94.855896
31-Jan-13	94.94621
1-Feb-13	95.21595
2-Feb-13	96.318169
3-Feb-13	96.50578
4-Feb-13	96.604005
5-Feb-13	96.551401
6-Feb-13	97.013197
7-Feb-13	96.538148
8-Feb-13	95.934173
9-Feb-13	95.647419
10-Feb-13	95.652309
11-Feb-13	95.657468
12-Feb-13	96.105619
13-Feb-13	96.010867
14-Feb-13	96.557002
15-Feb-13	96.361162
16-Feb-13	96.482472
17-Feb-13	96.32033
18-Feb-13	96.31003
19-Feb-13	96.736165
20-Feb-13	96.834827
21-Feb-13	96.222787
22-Feb-13	95.334721
23-Feb-13	96.269295
24-Feb-13	96.42378
25-Feb-13	96.533592
26-Feb-13	96.03829
27-Feb-13	93.26033
28-Feb-13	93.773144
1-Mar-13	94.587108
2-Mar-13	95.267015
3-Mar-13	95.532397
4-Mar-13	95.532397
5-Mar-13	94.843968
6-Mar-13	95.635083
7-Mar-13	96.03868
8-Mar-13	97.5034
9-Mar-13	98.165335
10-Mar-13	98.256638
11-Mar-13	98.248111
12-Mar-13	98.737178
13-Mar-13	98.986147
14-Mar-13	99.007493
15-Mar-13	99.627804
16-Mar-13	99.228024
17-Mar-13	99.18706
18-Mar-13	99.210171
19-Mar-13	98.983985
20-Mar-13	98.562825
21-Mar-13	99.296331
22-Mar-13	99.255788
23-Mar-13	98.675175
24-Mar-13	98.733265
25-Mar-13	98.733265
26-Mar-13	98.165507
27-Mar-13	98.856595
28-Mar-13	98.485402
29-Mar-13	97.962754
30-Mar-13	98.061769
31-Mar-13	98.135197
1-Apr-13	98.109159
2-Apr-13	97.307107
3-Apr-13	97.739841
4-Apr-13	97.323239
5-Apr-13	99.965679
6-Apr-13	100.885709
7-Apr-13	101.725756
8-Apr-13	101.222808
9-Apr-13	103.035864
10-Apr-13	104.089641
11-Apr-13	105.049366
12-Apr-13	105.347828
13-Apr-13	103.941127
14-Apr-13	103.293853
15-Apr-13	103.382323
16-Apr-13	101.461005
17-Apr-13	101.482563
18-Apr-13	100.475813
19-Apr-13	101.13418
20-Apr-13	102.103237
21-Apr-13	102.430413
22-Apr-13	102.302277
23-Apr-13	101.79727
24-Apr-13	101.864271
25-Apr-13	102.031223
26-Apr-13	102.485433
27-Apr-13	100.870084
28-Apr-13	100.820898
29-Apr-13	100.784916
30-Apr-13	101.428712
1-May-13	101.042217
2-May-13	99.993827
3-May-13	100.575544
4-May-13	102.229968
5-May-13	102.173397
6-May-13	101.604031
7-May-13	101.887005
8-May-13	100.818271
9-May-13	100.683199
10-May-13	101.604811
11-May-13	101.828003
12-May-13	101.716889
13-May-13	101.716889
14-May-13	101.360314
15-May-13	101.212091
16-May-13	101.066772
17-May-13	100.418328
18-May-13	100.368188
19-May-13	100.447493
20-May-13	100.447493
21-May-13	100.402336
22-May-13	100.672591
23-May-13	100.168678
24-May-13	99.157084
25-May-13	97.342138
26-May-13	97.756874
27-May-13	98.031153
28-May-13	97.356864
29-May-13	98.377337
30-May-13	97.243753
31-May-13	97.59706
1-Jun-13	96.76568
4-Jun-13	96.989184
5-Jun-13	96.243447
6-Jun-13	94.630821
7-Jun-13	93.308855
8-Jun-13	92.535672
9-Jun-13	92.617736
10-Jun-13	92.67053
11-Jun-13	93.355012
12-Jun-13	90.682867
13-Jun-13	91.122987
14-Jun-13	90.967308
15-Jun-13	90.321204
16-Jun-13	90.03397
17-Jun-13	90.03397
18-Jun-13	90.548056
19-Jun-13	90.425865
20-Jun-13	90.86183
21-Jun-13	90.138889
22-Jun-13	90.076589
23-Jun-13	90.280787
24-Jun-13	90.280787
25-Jun-13	90.513391
26-Jun-13	90.562016
27-Jun-13	90.539363
28-Jun-13	91.294603
29-Jun-13	90.707301
30-Jun-13	90.617859
1-Jul-13	90.642713
2-Jul-13	92.014405
3-Jul-13	92.031629
4-Jul-13	90.656325
5-Jul-13	91.647355
6-Jul-13	91.468737
7-Jul-13	91.765293
8-Jul-13	91.765293
9-Jul-13	92.097819
10-Jul-13	92.652874
11-Jul-13	91.838602
12-Jul-13	90.734226
13-Jul-13	89.953387
14-Jul-13	89.788254
15-Jul-13	89.788254
16-Jul-13	90.811179
17-Jul-13	91.585219
18-Jul-13	91.866316
19-Jul-13	92.12249
20-Jul-13	92.229578
21-Jul-13	92.330627
22-Jul-13	92.491844
23-Jul-13	92.108648
24-Jul-13	92.438481
25-Jul-13	91.786825
26-Jul-13	91.83328
27-Jul-13	90.77731
28-Jul-13	91.051827
29-Jul-13	91.051827
30-Jul-13	89.905331
31-Jul-13	88.787421
1-Aug-13	88.117631
2-Aug-13	88.894252
3-Aug-13	88.222341
4-Aug-13	88.137329
5-Aug-13	88.137329
6-Aug-13	87.799359
7-Aug-13	87.831715
8-Aug-13	86.893991
9-Aug-13	87.867791
10-Aug-13	88.629696
11-Aug-13	88.470729
12-Aug-13	88.470729
13-Aug-13	88.362089
14-Aug-13	89.342123
15-Aug-13	89.615999
16-Aug-13	89.009815
17-Aug-13	89.589393
18-Aug-13	89.553219
19-Aug-13	89.562862
20-Aug-13	89.13105
21-Aug-13	88.387624
22-Aug-13	88.17451
23-Aug-13	89.050284
24-Aug-13	89.164597
25-Aug-13	89.140149
26-Aug-13	89.208601
27-Aug-13	89.018449
28-Aug-13	87.069004
29-Aug-13	87.411681
30-Aug-13	87.714426
31-Aug-13	87.398736
1-Sep-13	87.392078
2-Sep-13	87.370389
3-Sep-13	89.158325
4-Sep-13	89.80276
5-Sep-13	91.458171
6-Sep-13	91.29503
7-Sep-13	91.143855
8-Sep-13	91.081603
9-Sep-13	91.081603
10-Sep-13	91.961943
11-Sep-13	93.349467
12-Sep-13	93.2254
13-Sep-13	92.042244
14-Sep-13	91.779802
15-Sep-13	91.863529
16-Sep-13	91.863529
